Graph,K,Seed,Cut,Epsilon,Imbalance,Time,MaxRSS,Threads,Failed
"nlpkkt240",64,5,9277783,0.03,0.03,8.736,5633900,96,0
"nlpkkt240",8,5,3247261,0.03,0.03,3.525,4353024,96,0
"nlpkkt240",91,5,10907020,0.03,0.029998,11.446,5114620,96,0
"nv2",1000,1,3562569,0.03,0.029574,8.432,1940180,96,0
"nv2",128,1,1270059,0.03,0.029932,1.19,1456004,96,0
"nv2",37,1,616671,0.03,0.029978,0.85,1002264,96,0
"nv2",64,1,872227,0.03,0.029976,0.814,1204600,96,0
"nv2",8,1,232819,0.03,0.02985,0.232,485020,96,0
"nv2",91,1,1060591,0.03,0.029979,1.083,1357792,96,0
"nv2",1000,2,3573740,0.03,0.029574,6.857,1942664,96,0
"nv2",128,2,1261984,0.03,0.029932,1.199,1488256,96,0
"nv2",37,2,631835,0.03,0.029978,0.856,987708,96,0
"nv2",64,2,870112,0.03,0.029976,0.886,1205140,96,0
"nv2",8,2,193851,0.03,0.029763,0.231,484960,96,0
"nv2",91,2,1061440,0.03,0.029979,1.115,1385728,96,0
"nv2",1000,3,3552737,0.03,0.029574,8.32,1965672,96,0
"nv2",128,3,1289356,0.03,0.029932,1.354,1460736,96,0
"nv2",37,3,641397,0.03,0.029978,0.858,1047184,96,0
"nv2",64,3,862132,0.03,0.029976,0.819,1215484,96,0
"nv2",8,3,218551,0.03,0.029823,0.248,482752,96,0
"nv2",91,3,1064220,0.03,0.029979,1.073,1426976,96,0
"nv2",1000,4,3558790,0.03,0.029574,8.319,1968072,96,0
"nv2",128,4,1272434,0.03,0.029932,1.324,1454668,96,0
"nv2",37,4,616200,0.03,0.029978,0.826,994440,96,0
"nv2",64,4,877974,0.03,0.029976,0.829,1218832,96,0
"nv2",8,4,190524,0.03,0.029977,0.238,481228,96,0
"nv2",91,4,1068220,0.03,0.029979,1.092,1344504,96,0
"nv2",1000,5,3560141,0.03,0.029574,6.874,1939908,96,0
"nv2",128,5,1287119,0.03,0.029932,1.223,1468068,96,0
"nv2",37,5,611786,0.03,0.029978,0.83,1010856,96,0
"nv2",64,5,857679,0.03,0.029976,0.943,1191444,96,0
"nv2",8,5,219019,0.03,0.028827,0.238,487144,96,0
"nv2",91,5,1052386,0.03,0.029979,1.109,1422264,96,0
"Queen_4147",1000,1,25052541,0.03,0.029894,45.18,7543292,96,0
"Queen_4147",128,1,11693356,0.03,0.03,6.741,5500204,96,0
"Queen_4147",37,1,7053261,0.03,0.029995,3.477,3038468,96,0
"Queen_4147",64,1,8870107,0.03,0.029985,4.766,4179380,96,0
"Queen_4147",8,1,2912411,0.03,0.029999,0.797,1416192,96,0
"Queen_4147",91,1,10394429,0.03,0.029996,6.091,4806052,96,0
"Queen_4147",1000,2,25115422,0.03,0.029894,52.624,7602952,96,0
"Queen_4147",128,2,11957008,0.03,0.03,5.855,5495988,96,0
"Queen_4147",37,2,6906963,0.03,0.029995,3.713,3044064,96,0
"Queen_4147",64,2,8916279,0.03,0.029985,3.748,4179424,96,0
"Queen_4147",8,2,2905276,0.03,0.029999,0.904,1422336,96,0
"Queen_4147",91,2,10357532,0.03,0.029996,5.289,4959712,96,0
"Queen_4147",1000,3,25160068,0.03,0.029894,44.617,7642072,96,0
"Queen_4147",128,3,11875825,0.03,0.03,6.587,5772588,96,0
"Queen_4147",37,3,6932822,0.03,0.029995,4.231,3078368,96,0
"Queen_4147",64,3,8868949,0.03,0.029985,4.183,4298772,96,0
"Queen_4147",8,3,3055847,0.03,0.029999,1.045,1422336,96,0
"Queen_4147",91,3,10379882,0.03,0.029996,5.633,5085940,96,0
"Queen_4147",1000,4,25034886,0.03,0.029894,46.083,7597660,96,0
"Queen_4147",128,4,11770227,0.03,0.03,6.102,5564964,96,0
"Queen_4147",37,4,7168355,0.03,0.029995,3.968,3135904,96,0
"Queen_4147",64,4,9060275,0.03,0.029985,4.234,4407332,96,0
"Queen_4147",8,4,2932785,0.03,0.029999,1.083,1416192,96,0
"Queen_4147",91,4,10322116,0.03,0.029996,5.553,5055712,96,0
"Queen_4147",1000,5,25099004,0.03,0.029894,52.346,7540156,96,0
"Queen_4147",128,5,12027478,0.03,0.03,6.028,5431072,96,0
"Queen_4147",37,5,7085647,0.03,0.029995,4.004,3146664,96,0
"Queen_4147",64,5,8822380,0.03,0.029985,5.037,4375716,96,0
"Queen_4147",8,5,3035553,0.03,0.029999,0.849,1425408,96,0
"Queen_4147",91,5,10247673,0.03,0.029996,5.623,5002336,96,0
"recomp_dna1GB_9",1000,1,41322396,0.03,0.029994,87.281,6177004,96,0
"recomp_dna1GB_9",128,1,37152556,0.03,0.029969,15.823,4638648,96,0
"recomp_dna1GB_9",37,1,23042608,0.03,0.029995,10.796,5065664,96,0
"recomp_dna1GB_9",64,1,28300005,0.03,0.029989,12.261,4660704,96,0
"recomp_dna1GB_9",8,1,13271802,0.03,0.029999,8.739,6635508,96,0
"recomp_dna1GB_9",91,1,31598238,0.03,0.029975,17.258,4565116,96,0
"recomp_dna1GB_9",1000,2,39898430,0.03,0.029994,122.207,8022184,96,0
"recomp_dna1GB_9",128,2,37642430,0.03,0.029969,18.402,4519004,96,0
"recomp_dna1GB_9",37,2,23517681,0.03,0.029995,9.137,4593232,96,0
"recomp_dna1GB_9",64,2,28431721,0.03,0.029989,13.09,4383500,96,0
"recomp_dna1GB_9",8,2,12653118,0.03,0.029999,8.192,6638228,96,0
"recomp_dna1GB_9",91,2,31090355,0.03,0.029975,14.257,4430212,96,0
"recomp_dna1GB_9",1000,3,39355974,0.03,0.029994,103.043,7953600,96,0
"recomp_dna1GB_9",128,3,39002771,0.03,0.029969,18.755,4436980,96,0
"recomp_dna1GB_9",37,3,22403655,0.03,0.029995,10.731,4509752,96,0
"recomp_dna1GB_9",64,3,27998285,0.03,0.029989,11.889,4454764,96,0
"recomp_dna1GB_9",8,3,12045235,0.03,0.029999,9.682,6942056,96,0
"recomp_dna1GB_9",91,3,29683287,0.03,0.029975,15.359,4856044,96,0
"recomp_dna1GB_9",1000,4,40239092,0.03,0.029994,98.76,7012360,96,0
"recomp_dna1GB_9",128,4,33615860,0.03,0.029969,16.442,4188040,96,0
"recomp_dna1GB_9",37,4,23071207,0.03,0.029995,10.239,4977460,96,0
"recomp_dna1GB_9",64,4,27906725,0.03,0.029989,15.589,4668316,96,0
"recomp_dna1GB_9",8,4,13566278,0.03,0.029999,8.3,6643468,96,0
"recomp_dna1GB_9",91,4,31401901,0.03,0.029975,15.867,4461556,96,0
"recomp_dna1GB_9",1000,5,40347100,0.03,0.029994,121.27,7268252,96,0
"recomp_dna1GB_9",128,5,33770715,0.03,0.029969,19.463,4530152,96,0
"recomp_dna1GB_9",37,5,22010983,0.03,0.029995,12.409,6032860,96,0
"recomp_dna1GB_9",64,5,26814217,0.03,0.029989,14.123,4862992,96,0
"recomp_dna1GB_9",8,5,12019725,0.03,0.029999,9.429,6555472,96,0
"recomp_dna1GB_9",91,5,29815681,0.03,0.029975,16.721,4562340,96,0
"recomp_english1GB_7",1000,1,160263023,0.03,0.029925,78.738,6331328,96,0
"recomp_english1GB_7",128,1,111582748,0.03,0.029863,4.668,1867488,96,0
"recomp_english1GB_7",37,1,39793311,0.03,0.029959,4.643,1967140,96,0
"recomp_english1GB_7",64,1,68129836,0.03,0.029943,5.388,2352456,96,0
"recomp_english1GB_7",8,1,27288581,0.03,0.029993,1.729,1391740,96,0
"recomp_english1GB_7",91,1,101312811,0.03,0.029973,4.32,1715352,96,0
"recomp_english1GB_7",1000,2,166720817,0.03,0.029925,32.776,2699556,96,0
"recomp_english1GB_7",128,2,115998792,0.03,0.029863,5.849,1921728,96,0
"recomp_english1GB_7",37,2,54561388,0.03,0.029959,4.541,1815872,96,0
"recomp_english1GB_7",64,2,77350705,0.03,0.029943,4.097,1733116,96,0
"recomp_english1GB_7",8,2,29948168,0.03,0.029993,1.773,1510984,96,0
"recomp_english1GB_7",91,2,78492407,0.03,0.029973,9.418,3008092,96,0
"recomp_english1GB_7",1000,3,161067167,0.03,0.029925,61.684,3719196,96,0
"recomp_english1GB_7",128,3,109869070,0.03,0.029863,6.619,2155784,96,0
"recomp_english1GB_7",37,3,42495366,0.03,0.029959,4.719,2033396,96,0
"recomp_english1GB_7",64,3,79579307,0.03,0.029943,4.339,1751568,96,0
"recomp_english1GB_7",8,3,30849121,0.03,0.029993,1.892,1419188,96,0
"recomp_english1GB_7",91,3,103803825,0.03,0.029973,5.707,1726760,96,0
"recomp_english1GB_7",1000,4,160476016,0.03,0.029925,105.24,7768220,96,0
"recomp_english1GB_7",128,4,114667547,0.03,0.029863,6.073,1743676,96,0
"recomp_english1GB_7",37,4,58051953,0.03,0.029959,3.49,1539228,96,0
"recomp_english1GB_7",64,4,76069498,0.03,0.029943,4.692,1885064,96,0
"recomp_english1GB_7",8,4,26841806,0.03,0.029993,1.733,1402768,96,0
"recomp_english1GB_7",91,4,91461291,0.03,0.029973,4.118,1898408,96,0
"recomp_english1GB_7",1000,5,193303297,0.03,0.029925,23.988,2903936,96,0
"recomp_english1GB_7",128,5,115106807,0.03,0.029863,5.022,1859808,96,0
"recomp_english1GB_7",37,5,60508424,0.03,0.029959,3.455,1658712,96,0
"recomp_english1GB_7",64,5,76403978,0.03,0.029943,4.108,1696872,96,0
"recomp_english1GB_7",8,5,25252486,0.03,0.029993,1.856,1515984,96,0
"recomp_english1GB_7",91,5,90802952,0.03,0.029973,3.837,1806444,96,0
"recomp_proteins1GB_7",1000,1,239422160,0.03,0.029724,154.167,13157348,96,0
"recomp_proteins1GB_7",128,1,186194475,0.03,0.029986,27.669,7045160,96,0
"recomp_proteins1GB_7",37,1,86837741,0.03,0.029998,22.038,7498484,96,0
"recomp_proteins1GB_7",64,1,116102885,0.03,0.029987,18.296,7285064,96,0
"recomp_proteins1GB_7",8,1,44727667,0.03,0.029999,14.487,7703640,96,0
"recomp_proteins1GB_7",91,1,144174536,0.03,0.029981,19.177,7489344,96,0
"recomp_proteins1GB_7",1000,2,237373449,0.03,0.029724,193.081,13620244,96,0
"recomp_proteins1GB_7",128,2,178888232,0.03,0.029986,26.091,6738756,96,0
"recomp_proteins1GB_7",37,2,90350661,0.03,0.029998,17.728,7771364,96,0
"recomp_proteins1GB_7",64,2,131486788,0.03,0.029987,16.016,7289144,96,0
"recomp_proteins1GB_7",8,2,44270185,0.03,0.029999,12.676,7768708,96,0
"recomp_proteins1GB_7",91,2,153916018,0.03,0.029981,19.748,6919460,96,0
"recomp_proteins1GB_7",1000,3,230564067,0.03,0.029724,195.305,12669072,96,0
"recomp_proteins1GB_7",128,3,171287861,0.03,0.029986,26.389,7021020,96,0
"recomp_proteins1GB_7",37,3,89387900,0.03,0.029998,17.138,7942664,96,0
"recomp_proteins1GB_7",64,3,111495438,0.03,0.029987,17.857,7135080,96,0
"recomp_proteins1GB_7",8,3,43242916,0.03,0.029999,12.912,8108180,96,0
"recomp_proteins1GB_7",91,3,152890757,0.03,0.029981,18.948,7276072,96,0
"recomp_proteins1GB_7",1000,4,241180626,0.03,0.029724,229.349,13122412,96,0
"recomp_proteins1GB_7",128,4,179829387,0.03,0.029986,28.499,8083292,96,0
"recomp_proteins1GB_7",37,4,89699751,0.03,0.029998,16.757,7946404,96,0
"recomp_proteins1GB_7",64,4,124821393,0.03,0.029987,15.718,7082680,96,0
"recomp_proteins1GB_7",8,4,44028584,0.03,0.029999,12.512,7439748,96,0
"recomp_proteins1GB_7",91,4,148971766,0.03,0.029981,19.893,7306672,96,0
"recomp_proteins1GB_7",1000,5,240653826,0.03,0.029724,170.295,12395852,96,0
"recomp_proteins1GB_7",128,5,179957070,0.03,0.029986,25.781,7216776,96,0
"recomp_proteins1GB_7",37,5,84810433,0.03,0.029998,18.178,7650012,96,0
"recomp_proteins1GB_7",64,5,168610611,0.03,0.029987,20.892,7281084,96,0
"recomp_proteins1GB_7",8,5,44597674,0.03,0.029999,14.5,7981328,96,0
"recomp_proteins1GB_7",91,5,152491506,0.03,0.029981,20.308,7268780,96,0
"recomp_proteins1GB_9",1000,1,166607085,0.03,0.02999,773.051,11714792,96,0
"recomp_proteins1GB_9",128,1,135012938,0.03,0.029998,95.469,9184768,96,0
"recomp_proteins1GB_9",37,1,103132028,0.03,0.029999,47.215,12406432,96,0
"recomp_proteins1GB_9",64,1,132551483,0.03,0.029998,58.702,8292000,96,0
"recomp_proteins1GB_9",8,1,150593629,0.03,0.029999,7.655,5290656,96,0
"recomp_proteins1GB_9",91,1,122539016,0.03,0.029996,73.213,10368152,96,0
"recomp_proteins1GB_9",1000,2,163642143,0.03,0.02999,873.862,12325152,96,0
"recomp_proteins1GB_9",128,2,136254044,0.03,0.029998,136.725,9089488,96,0
"recomp_proteins1GB_9",37,2,116593943,0.03,0.029999,51.404,8981596,96,0
"recomp_proteins1GB_9",64,2,114512928,0.03,0.029998,63.193,10374640,96,0
"recomp_proteins1GB_9",8,2,69059966,0.03,0.029999,32.431,12483148,96,0
"recomp_proteins1GB_9",91,2,128512675,0.03,0.029996,71.714,9324604,96,0
"recomp_proteins1GB_9",1000,3,168855045,0.03,0.02999,456.298,9900516,96,0
"recomp_proteins1GB_9",128,3,136001816,0.03,0.029998,109.641,9464348,96,0
"recomp_proteins1GB_9",37,3,129691492,0.03,0.029999,52.611,13314288,96,0
"recomp_proteins1GB_9",64,3,119198685,0.03,0.029998,58.839,8758656,96,0
"recomp_proteins1GB_9",8,3,150492703,0.03,0.029999,9.209,8616404,96,0
"recomp_proteins1GB_9",91,3,131095615,0.03,0.029996,67.32,8667872,96,0
"recomp_proteins1GB_9",1000,4,164806873,0.03,0.02999,576.132,10867008,96,0
"recomp_proteins1GB_9",128,4,134270687,0.03,0.029998,100.586,9673812,96,0
"recomp_proteins1GB_9",37,4,105633952,0.03,0.029999,46.995,10718540,96,0
"recomp_proteins1GB_9",64,4,135592526,0.03,0.029998,62.698,9050380,96,0
"recomp_proteins1GB_9",8,4,149881313,0.03,0.029999,13.594,12494556,96,0
"recomp_proteins1GB_9",91,4,129826567,0.03,0.029996,66.309,8895204,96,0
"recomp_proteins1GB_9",1000,5,164739942,0.03,0.02999,823.82,12349812,96,0
"recomp_proteins1GB_9",128,5,136071423,0.03,0.029998,84.844,8500532,96,0
"recomp_proteins1GB_9",37,5,108791986,0.03,0.029999,43.19,10606348,96,0
"recomp_proteins1GB_9",64,5,145234929,0.03,0.029998,62.862,8660744,96,0
"recomp_proteins1GB_9",8,5,70408220,0.03,0.029999,39.206,12780332,96,0
"recomp_proteins1GB_9",91,5,121921390,0.03,0.029996,92.77,9664012,96,0
"recomp_sources1GB_7",1000,1,38736856,0.03,0.028921,7.116,1819072,96,0
"recomp_sources1GB_7",128,1,29514659,0.03,0.029906,2.792,1073932,96,0
"recomp_sources1GB_7",37,1,19082477,0.03,0.029971,3.188,883000,96,0
"recomp_sources1GB_7",64,1,23783211,0.03,0.029979,2.786,945444,96,0
"recomp_sources1GB_7",8,1,11467706,0.03,0.029999,1.42,506220,96,0
"recomp_sources1GB_7",91,1,25889983,0.03,0.029972,2.999,941632,96,0
"recomp_sources1GB_7",1000,2,36935991,0.03,0.028921,7.89,1781316,96,0
"recomp_sources1GB_7",128,2,27048451,0.03,0.029906,3.212,1079220,96,0
"recomp_sources1GB_7",37,2,18480072,0.03,0.029971,2.527,859252,96,0
"recomp_sources1GB_7",64,2,23433132,0.03,0.029979,2.552,910624,96,0
"recomp_sources1GB_7",8,2,11491396,0.03,0.029999,1.484,527132,96,0
"recomp_sources1GB_7",91,2,26352717,0.03,0.029972,2.771,859384,96,0
"recomp_sources1GB_7",1000,3,38952726,0.03,0.028921,7.626,1702516,96,0
"recomp_sources1GB_7",128,3,32464609,0.03,0.029906,3.084,1047832,96,0
"recomp_sources1GB_7",37,3,19342388,0.03,0.029971,2.673,880128,96,0
"recomp_sources1GB_7",64,3,24682887,0.03,0.029979,3.05,979136,96,0
"recomp_sources1GB_7",8,3,11601148,0.03,0.029999,1.361,521544,96,0
"recomp_sources1GB_7",91,3,30966123,0.03,0.029972,3.828,981164,96,0
"recomp_sources1GB_7",1000,4,39651818,0.03,0.028921,9.797,1793256,96,0
"recomp_sources1GB_7",128,4,29334368,0.03,0.029906,3.122,1071940,96,0
"recomp_sources1GB_7",37,4,18902070,0.03,0.029971,2.954,851600,96,0
"recomp_sources1GB_7",64,4,25334284,0.03,0.029979,2.507,909520,96,0
"recomp_sources1GB_7",8,4,12138192,0.03,0.029999,1.376,540016,96,0
"recomp_sources1GB_7",91,4,26781957,0.03,0.029972,3.193,919356,96,0
"recomp_sources1GB_7",1000,5,37587113,0.03,0.028921,7.37,1622368,96,0
"recomp_sources1GB_7",128,5,30651286,0.03,0.029906,4.044,1020924,96,0
"recomp_sources1GB_7",37,5,18489728,0.03,0.029971,3.04,877084,96,0
"recomp_sources1GB_7",64,5,24033586,0.03,0.029979,2.631,942280,96,0
"recomp_sources1GB_7",8,5,11977838,0.03,0.029999,1.418,528748,96,0
"recomp_sources1GB_7",91,5,27607092,0.03,0.029972,3.335,989260,96,0
"recomp_sources1GB_9",1000,1,24248052,0.03,0.029717,8.697,1759480,96,0
"recomp_sources1GB_9",128,1,22101090,0.03,0.029981,2.037,884280,96,0
"recomp_sources1GB_9",37,1,20282239,0.03,0.029987,1.608,775096,96,0
"recomp_sources1GB_9",64,1,21167157,0.03,0.029981,1.814,821496,96,0
"recomp_sources1GB_9",8,1,14524596,0.03,0.029998,2.759,1050872,96,0
"recomp_sources1GB_9",91,1,21627490,0.03,0.029983,1.865,898504,96,0
"recomp_sources1GB_9",1000,2,24344289,0.03,0.029717,8.371,1633960,96,0
"recomp_sources1GB_9",128,2,22006363,0.03,0.029981,2.144,973112,96,0
"recomp_sources1GB_9",37,2,20355275,0.03,0.029987,1.716,777980,96,0
"recomp_sources1GB_9",64,2,21136037,0.03,0.029981,1.729,814028,96,0
"recomp_sources1GB_9",8,2,14481918,0.03,0.029998,2.567,979176,96,0
"recomp_sources1GB_9",91,2,21531672,0.03,0.029983,2.3,857164,96,0
"recomp_sources1GB_9",1000,3,24207125,0.03,0.029717,7.614,1626556,96,0
"recomp_sources1GB_9",128,3,22069296,0.03,0.029981,2.108,973856,96,0
"recomp_sources1GB_9",37,3,20119463,0.03,0.029987,2.506,802708,96,0
"recomp_sources1GB_9",64,3,21217045,0.03,0.029981,1.727,815560,96,0
"recomp_sources1GB_9",8,3,14602131,0.03,0.029998,2.508,951516,96,0
"recomp_sources1GB_9",91,3,21672573,0.03,0.029983,1.95,861348,96,0
"recomp_sources1GB_9",1000,4,24330096,0.03,0.029717,7.291,1697472,96,0
"recomp_sources1GB_9",128,4,22086816,0.03,0.029981,2.437,935004,96,0
"recomp_sources1GB_9",37,4,20333647,0.03,0.029987,1.619,773128,96,0
"recomp_sources1GB_9",64,4,21100008,0.03,0.029981,1.793,828200,96,0
"recomp_sources1GB_9",8,4,14492694,0.03,0.029998,2.639,921220,96,0
"recomp_sources1GB_9",91,4,21561729,0.03,0.029983,2.55,867956,96,0
"recomp_sources1GB_9",1000,5,24242615,0.03,0.029717,9.44,1727464,96,0
"recomp_sources1GB_9",128,5,22039287,0.03,0.029981,2.057,925328,96,0
"recomp_sources1GB_9",37,5,20275118,0.03,0.029987,2.232,778448,96,0
"recomp_sources1GB_9",64,5,21064159,0.03,0.029981,1.781,830808,96,0
"recomp_sources1GB_9",8,5,14531348,0.03,0.029998,2.78,1046700,96,0
"recomp_sources1GB_9",91,5,21590985,0.03,0.029983,2.184,863152,96,0
"rgg26_3d",1000,1,7879116,0.03,0.029996,31.929,9744544,96,0
"rgg26_3d",128,1,3654915,0.03,0.029999,6.387,7564248,96,0
"rgg26_3d",37,1,2167838,0.03,0.03,3.998,7365760,96,0
"rgg26_3d",64,1,2712852,0.03,0.029457,4.656,7463900,96,0
"rgg26_3d",8,1,902948,0.03,0.029775,2.904,5984224,96,0
"rgg26_3d",91,1,3168650,0.03,0.029961,4.836,7518780,96,0
"rgg26_3d",1000,2,7899344,0.03,0.029996,32.405,9756552,96,0
"rgg26_3d",128,2,3639062,0.03,0.029636,6.304,7562588,96,0
"rgg26_3d",37,2,2164689,0.03,0.029561,3.998,7364860,96,0
"rgg26_3d",64,2,2738164,0.03,0.03,4.683,7473640,96,0
"rgg26_3d",8,2,907773,0.03,0.029351,2.904,5981476,96,0
"rgg26_3d",91,2,3132985,0.03,0.029972,5.324,7516656,96,0
"rgg26_3d",1000,3,7866845,0.03,0.029996,32.018,9728176,96,0
"rgg26_3d",128,3,3629738,0.03,0.029968,6.287,7564324,96,0
"rgg26_3d",37,3,2148500,0.03,0.029479,4.007,7280908,96,0
"rgg26_3d",64,3,2691005,0.03,0.03,4.646,7462228,96,0
"rgg26_3d",8,3,912971,0.03,0.029689,2.922,5984208,96,0
"rgg26_3d",91,3,3143505,0.03,0.029969,5.328,7544980,96,0
"rgg26_3d",1000,4,7864725,0.03,0.029996,32.033,9716896,96,0
"rgg26_3d",128,4,3610796,0.03,0.029999,6.362,7561164,96,0
"rgg26_3d",37,4,2145838,0.03,0.029681,4.025,7365016,96,0
"rgg26_3d",64,4,2696447,0.03,0.03,4.233,7460388,96,0
"rgg26_3d",8,4,993340,0.03,0.029662,2.971,5976496,96,0
"rgg26_3d",91,4,3197977,0.03,0.029999,5.397,7520836,96,0
"rgg26_3d",1000,5,7849588,0.03,0.029996,31.99,9694844,96,0
"rgg26_3d",128,5,3642735,0.03,0.029993,5.538,7571680,96,0
"rgg26_3d",37,5,2189488,0.03,0.03,4.034,7362648,96,0
"rgg26_3d",64,5,2712065,0.03,0.029991,4.662,7458676,96,0
"rgg26_3d",8,5,945909,0.03,0.029248,2.949,5988660,96,0
"rgg26_3d",91,5,3159510,0.03,0.029999,5.351,7513288,96,0
"rgg26",1000,1,2095764,0.03,0.029996,7.41,9489976,96,0
"rgg26",128,1,704060,0.03,0.029791,2.938,9121904,96,0
"rgg26",37,1,361594,0.03,0.028487,2.66,9029872,96,0
"rgg26",64,1,481953,0.03,0.029982,2.742,9037524,96,0
"rgg26",8,1,132671,0.03,0.029164,2.45,8064000,96,0
"rgg26",91,1,587038,0.03,0.029735,2.826,9089372,96,0
"rgg26",1000,2,2090711,0.03,0.029996,7.577,11086656,96,0
"rgg26",128,2,707248,0.03,0.029993,2.942,9134420,96,0
"rgg26",37,2,357952,0.03,0.027949,2.663,9014584,96,0
"rgg26",64,2,490057,0.03,0.029819,2.747,9036084,96,0
"rgg26",8,2,134885,0.03,0.027806,2.461,8059348,96,0
"rgg26",91,2,600671,0.03,0.029124,2.826,9087684,96,0
"rgg26",1000,3,2100435,0.03,0.029996,7.443,9474092,96,0
"rgg26",128,3,713468,0.03,0.029648,2.951,9119000,96,0
"rgg26",37,3,358499,0.03,0.02989,2.664,9010744,96,0
"rgg26",64,3,491174,0.03,0.029965,2.756,9037352,96,0
"rgg26",8,3,132532,0.03,0.029141,2.461,8054920,96,0
"rgg26",91,3,597082,0.03,0.029736,2.832,9075916,96,0
"rgg26",1000,4,2106149,0.03,0.029996,7.459,9469224,96,0
"rgg26",128,4,712836,0.03,0.029995,2.965,9190972,96,0
"rgg26",37,4,359781,0.03,0.029152,2.647,9028824,96,0
"rgg26",64,4,479809,0.03,0.029533,2.734,9024164,96,0
"rgg26",8,4,130091,0.03,0.02988,2.498,8061380,96,0
"rgg26",91,4,591990,0.03,0.029859,2.827,9085516,96,0
"rgg26",1000,5,2100003,0.03,0.029996,7.422,9485224,96,0
"rgg26",128,5,707500,0.03,0.029903,2.943,9127876,96,0
"rgg26",37,5,352677,0.03,0.029333,2.659,9021340,96,0
"rgg26",64,5,483571,0.03,0.029896,2.738,9054468,96,0
"rgg26",8,5,136901,0.03,0.022364,2.462,8067344,96,0
"rgg26",91,5,595022,0.03,0.029919,2.831,9080932,96,0
"rhg23",1000,1,7549584,0.03,0.02992,14.969,2175288,96,0
"rhg23",128,1,4032714,0.03,0.029999,0.995,1106684,96,0
"rhg23",37,1,2333828,0.03,0.029997,0.673,939384,96,0
"rhg23",64,1,3012117,0.03,0.029999,0.83,1200008,96,0
"rhg23",8,1,803616,0.03,0.03,0.544,828412,96,0
"rhg23",91,1,3530408,0.03,0.029995,0.958,1233004,96,0
"rhg23",1000,2,7576315,0.03,0.02992,15.778,2197680,96,0
"rhg23",128,2,4089193,0.03,0.029999,1.11,1297832,96,0
"rhg23",37,2,2362805,0.03,0.029997,0.738,940704,96,0
"rhg23",64,2,2976123,0.03,0.029999,0.723,1010520,96,0
"rhg23",8,2,813482,0.03,0.03,0.563,834388,96,0
"rhg23",91,2,3560351,0.03,0.029995,0.997,1237572,96,0
"rhg23",1000,3,7558364,0.03,0.02992,10.912,2211388,96,0
"rhg23",128,3,3981641,0.03,0.029999,1.035,1313924,96,0
"rhg23",37,3,2435391,0.03,0.029997,0.693,927832,96,0
"rhg23",64,3,2993736,0.03,0.029999,0.74,1151904,96,0
"rhg23",8,3,866288,0.03,0.03,0.53,829480,96,0
"rhg23",91,3,3514782,0.03,0.029995,0.937,1212972,96,0
"rhg23",1000,4,7560839,0.03,0.02992,10.489,2138944,96,0
"rhg23",128,4,3979201,0.03,0.029999,1.503,1298356,96,0
"rhg23",37,4,2383176,0.03,0.029997,0.727,919560,96,0
"rhg23",64,4,3003360,0.03,0.029999,0.744,1000180,96,0
"rhg23",8,4,823403,0.03,0.03,0.578,1018220,96,0
"rhg23",91,4,3554950,0.03,0.029995,0.933,1044824,96,0
"rhg23",1000,5,7583823,0.03,0.02992,10.483,2214564,96,0
"rhg23",128,5,4023444,0.03,0.029999,1.174,1168440,96,0
"rhg23",37,5,2367772,0.03,0.029997,0.663,942004,96,0
"rhg23",64,5,3001304,0.03,0.029999,0.778,1196492,96,0
"rhg23",8,5,847032,0.03,0.03,0.551,827448,96,0
"rhg23",91,5,3575142,0.03,0.029995,0.916,1196712,96,0
"rhg",1000,1,2017165,0.03,0.03,2.999,6380480,96,0
"rhg",128,1,224353,0.03,0.02999,0.785,2430176,96,0
"rhg",37,1,66048,0.03,0.029999,0.791,1982976,96,0
"rhg",64,1,131511,0.03,0.029997,0.824,2136700,96,0
"rhg",8,1,10597,0.03,0.0237,0.646,1992192,96,0
"rhg",91,1,211071,0.03,0.029993,0.849,2379160,96,0
"rhg",1000,2,2084258,0.03,0.03,3.07,6311844,96,0
"rhg",128,2,209094,0.03,0.02999,0.76,2430164,96,0
"rhg",37,2,57426,0.03,0.028286,0.752,1996800,96,0
"rhg",64,2,109836,0.03,0.029997,0.743,2140620,96,0
"rhg",8,2,10027,0.03,0.0237,0.645,1992192,96,0
"rhg",91,2,158914,0.03,0.029993,0.798,2368812,96,0
"rhg",1000,3,2079564,0.03,0.03,3.086,6388032,96,0
"rhg",128,3,225033,0.03,0.02999,0.835,2431840,96,0
"rhg",37,3,70777,0.03,0.029999,0.797,1987584,96,0
"rhg",64,3,120620,0.03,0.029997,0.783,2142564,96,0
"rhg",8,3,10504,0.03,0.029977,0.645,1999872,96,0
"rhg",91,3,177138,0.03,0.029993,0.832,2375872,96,0
"rhg",1000,4,1954898,0.03,0.03,3.043,6305508,96,0
"rhg",128,4,239726,0.03,0.02999,0.825,2434992,96,0
"rhg",37,4,58902,0.03,0.029929,0.746,1999872,96,0
"rhg",64,4,116500,0.03,0.029997,0.751,2139644,96,0
"rhg",8,4,9873,0.03,0.028227,0.647,1995264,96,0
"rhg",91,4,189789,0.03,0.029993,0.863,2382140,96,0
"rhg",1000,5,2011763,0.03,0.03,2.967,6345604,96,0
"rhg",128,5,227944,0.03,0.02999,0.793,2430680,96,0
"rhg",37,5,137536,0.03,0.029999,0.886,2001408,96,0
"rhg",64,5,139412,0.03,0.029997,0.821,2137252,96,0
